
[stance]
frames=4
duration=300
type=back_forth
frame=0,0,1549,56,26,56,11,50
frame=0,1,1945,0,31,54,14,51
frame=0,2,2243,0,30,53,11,50
frame=0,3,2331,0,28,53,7,49
frame=0,4,2825,102,28,51,7,47
frame=0,5,3187,98,26,49,8,46
frame=0,6,2540,104,28,52,9,47
frame=0,7,1719,110,26,55,9,48
frame=1,0,1574,0,26,56,11,50
frame=1,1,1945,54,31,54,14,51
frame=1,2,2244,106,30,53,11,50
frame=1,3,2332,106,28,53,7,49
frame=1,4,2826,51,28,51,7,47
frame=1,5,3191,49,26,49,8,46
frame=1,6,2568,104,28,52,9,47
frame=1,7,1726,55,26,55,9,48
frame=2,0,1752,55,25,55,11,50
frame=2,1,1945,108,31,54,14,51
frame=2,2,1976,54,30,54,11,51
frame=2,3,2273,0,29,53,7,49
frame=2,4,2797,51,29,51,7,47
frame=2,5,3213,0,26,49,8,46
frame=2,6,2853,102,28,51,9,46
frame=2,7,1740,0,26,55,9,48
frame=3,0,1766,0,25,55,11,50
frame=3,1,1976,0,31,54,14,51
frame=3,2,1696,55,30,55,11,51
frame=3,3,2274,106,29,53,6,49
frame=3,4,2767,0,30,51,7,47
frame=3,5,3254,96,27,48,8,45
frame=3,6,2827,0,28,51,9,46
frame=3,7,1745,110,26,55,9,48

[spawn]
frames=8
duration=133
type=play_once
frame=0,0,1157,179,7,13,1,10
frame=0,1,1199,175,9,12,4,9
frame=0,2,401,181,9,10,6,9
frame=0,3,1216,175,7,10,5,10
frame=0,4,359,181,6,11,4,12
frame=0,5,365,181,6,11,2,12
frame=0,6,1208,175,8,12,1,11
frame=0,7,1149,179,8,13,0,11
frame=1,0,1182,175,17,12,15,10
frame=1,1,1134,179,15,13,9,13
frame=1,2,455,175,15,14,4,13
frame=1,3,1164,179,18,12,0,10
frame=1,4,1115,183,19,7,2,4
frame=1,5,1101,183,14,9,4,3
frame=1,6,388,181,13,10,9,4
frame=1,7,371,181,17,10,16,5
frame=2,0,1240,174,21,18,15,15
frame=2,1,1333,172,19,20,10,16
frame=2,2,493,173,17,19,7,16
frame=2,3,410,175,24,17,8,14
frame=2,4,434,175,21,16,6,12
frame=2,5,1352,172,19,20,8,12
frame=2,6,3760,137,17,20,9,12
frame=2,7,470,173,23,19,15,14
frame=3,0,3832,157,24,26,15,22
frame=3,1,2052,162,20,29,11,24
frame=3,2,3812,159,20,29,8,25
frame=3,3,3831,131,25,26,9,23
frame=3,4,1527,168,27,22,9,20
frame=3,5,1554,168,21,22,7,17
frame=3,6,1508,168,19,24,8,17
frame=3,7,1486,168,22,24,11,19
frame=4,0,1837,163,25,29,16,25
frame=4,1,2154,159,22,33,13,29
frame=4,2,2198,159,21,33,8,30
frame=4,3,593,163,26,29,8,28
frame=4,4,564,163,29,29,7,24
frame=4,5,1862,163,24,29,6,20
frame=4,6,3856,159,23,27,11,19
frame=4,7,1722,165,28,27,18,21
frame=5,0,3777,34,25,32,15,27
frame=5,1,2176,159,22,33,11,30
frame=5,2,3723,83,27,37,12,32
frame=5,3,3754,157,26,35,8,30
frame=5,4,1968,162,31,30,9,26
frame=5,5,1999,162,28,30,10,23
frame=5,6,3856,131,24,28,11,21
frame=5,7,1750,165,25,27,15,23
frame=6,0,2587,156,28,36,13,31
frame=6,1,2615,154,30,38,13,34
frame=6,2,3063,150,26,42,11,35
frame=6,3,2948,151,33,41,15,33
frame=6,4,3770,0,36,34,14,30
frame=6,5,3750,74,34,32,16,27
frame=6,6,3807,103,24,31,10,26
frame=6,7,3723,157,31,35,13,28
frame=7,0,3154,98,33,49,14,44
frame=7,1,3158,49,33,49,16,46
frame=7,2,2006,108,29,54,10,47
frame=7,3,2209,0,34,53,12,45
frame=7,4,3447,94,41,46,17,42
frame=7,5,664,151,36,41,16,39
frame=7,6,3472,0,29,46,12,39
frame=7,7,3184,0,29,49,12,41

[run]
frames=8
duration=90
type=looped
frame=0,0,1825,54,43,54,25,48
frame=0,1,1659,55,37,55,21,51
frame=0,2,891,135,33,57,13,52
frame=0,3,1342,57,40,56,9,50
frame=0,4,2599,0,49,51,15,47
frame=0,5,3487,140,44,45,14,45
frame=0,6,3217,49,30,48,11,44
frame=0,7,2141,106,37,53,22,46
frame=1,0,1621,55,38,55,26,48
frame=1,1,1207,0,37,58,22,51
frame=1,2,1434,112,33,56,13,51
frame=1,3,2036,53,47,53,16,50
frame=1,4,2433,0,47,52,11,47
frame=1,5,3119,49,39,49,7,44
frame=1,6,3412,141,30,47,11,44
frame=1,7,2969,50,38,50,22,46
frame=2,0,1791,0,45,54,26,48
frame=2,1,1166,117,37,58,22,50
frame=2,2,1339,0,31,57,11,50
frame=2,3,2648,0,49,51,18,49
frame=2,4,774,142,54,50,17,46
frame=2,5,2471,104,38,52,7,44
frame=2,6,3036,0,31,50,12,43
frame=2,7,3213,98,41,48,22,45
frame=3,0,1821,109,46,54,25,49
frame=3,1,1125,61,38,59,22,51
frame=3,2,1310,58,32,57,12,51
frame=3,3,2880,51,50,50,20,49
frame=3,4,2596,52,53,51,19,47
frame=3,5,2690,102,38,51,7,44
frame=3,6,3009,100,31,50,11,44
frame=3,7,730,144,44,48,22,46
frame=4,0,1600,0,41,55,25,49
frame=4,1,1203,117,37,58,22,51
frame=4,2,1456,56,33,56,13,52
frame=4,3,1777,55,48,54,17,50
frame=4,4,2385,105,47,52,13,47
frame=4,5,3145,0,39,49,7,45
frame=4,6,3533,0,31,45,11,44
frame=4,7,3352,47,41,47,22,46
frame=5,0,1836,0,40,54,25,48
frame=5,1,1876,0,37,54,23,50
frame=5,2,1272,116,31,58,12,51
frame=5,3,1370,0,40,56,9,49
frame=5,4,2385,0,48,52,14,47
frame=5,5,3205,147,46,45,14,44
frame=5,6,3239,0,30,48,10,44
frame=5,7,2694,51,37,51,22,45
frame=6,0,2083,53,41,53,25,47
frame=6,1,2163,53,37,53,22,50
frame=6,2,1489,56,31,56,12,50
frame=6,3,1382,56,38,56,8,49
frame=6,4,2596,103,49,51,15,46
frame=6,5,3442,141,45,46,14,44
frame=6,6,2765,102,30,51,10,43
frame=6,7,1908,54,37,54,22,45
frame=7,0,2058,106,43,53,23,47
frame=7,1,2094,0,40,53,22,50
frame=7,2,1279,58,31,58,12,51
frame=7,3,1358,113,39,56,10,49
frame=7,4,2881,0,50,50,18,46
frame=7,5,3251,146,46,46,16,44
frame=7,6,3040,100,30,50,10,43
frame=7,7,2173,0,36,53,21,44

[ranged]
frames=4
duration=90
type=play_once
frame=0,0,3335,95,45,47,28,42
frame=0,1,2435,52,39,52,23,48
frame=0,2,1545,0,29,56,11,49
frame=0,3,1868,54,40,54,10,47
frame=0,4,3531,138,52,44,16,40
frame=0,5,2500,156,45,36,15,34
frame=0,6,3672,127,27,40,10,33
frame=0,7,3667,0,33,43,22,35
frame=1,0,3112,99,42,49,25,44
frame=1,1,2200,53,34,53,19,49
frame=1,2,1247,58,32,58,11,51
frame=1,3,1648,110,38,55,9,48
frame=1,4,3325,0,49,47,15,42
frame=1,5,2741,153,42,39,14,37
frame=1,6,2981,150,30,42,12,35
frame=1,7,3381,141,31,47,20,38
frame=2,0,2931,0,39,50,24,45
frame=2,1,2234,53,32,53,19,49
frame=2,2,1276,0,32,58,11,51
frame=2,3,1397,112,37,56,8,50
frame=2,4,2929,101,48,50,14,45
frame=2,5,3573,89,40,44,13,41
frame=2,6,3269,0,30,48,12,40
frame=2,7,3067,0,31,50,20,41
frame=3,0,2697,0,37,51,21,46
frame=3,1,2509,104,31,52,17,48
frame=3,2,1467,112,32,56,11,49
frame=3,3,1447,0,36,56,9,49
frame=3,4,2649,51,45,51,15,47
frame=3,5,3380,94,39,47,14,45
frame=3,6,2797,0,30,51,12,44
frame=3,7,2539,52,31,52,18,44

[ment]
frames=4
duration=90
type=play_once
frame=0,0,3297,143,45,47,28,42
frame=0,1,2432,105,39,52,23,48
frame=0,2,1520,56,29,56,11,49
frame=0,3,1867,108,40,54,10,47
frame=0,4,3153,148,52,44,16,40
frame=0,5,619,156,45,36,15,34
frame=0,6,3645,127,27,40,10,33
frame=0,7,3634,0,33,43,22,35
frame=1,0,3070,99,42,49,25,44
frame=1,1,2178,106,34,53,19,49
frame=1,2,1244,0,32,58,11,51
frame=1,3,1641,0,38,55,9,48
frame=1,4,3303,48,49,47,15,42
frame=1,5,2699,153,42,39,14,37
frame=1,6,700,150,30,42,12,35
frame=1,7,3413,0,31,47,20,38
frame=2,0,2930,50,39,50,24,45
frame=2,1,2212,106,32,53,19,49
frame=2,2,1240,116,32,58,11,51
frame=2,3,1410,0,37,56,8,50
frame=2,4,2881,101,48,50,14,45
frame=2,5,3564,0,40,44,13,41
frame=2,6,3247,48,30,48,12,40
frame=2,7,3039,50,31,50,20,41
frame=3,0,2728,102,37,51,21,46
frame=3,1,2508,52,31,52,17,48
frame=3,2,1483,0,32,56,11,49
frame=3,3,1420,56,36,56,9,49
frame=3,4,2645,103,45,51,15,47
frame=3,5,3342,142,39,47,14,45
frame=3,6,2795,102,30,51,12,44
frame=3,7,2512,0,31,52,18,44

[die]
frames=6
duration=60
type=play_once
frame=0,0,2573,0,26,52,15,47
frame=0,1,2764,51,33,51,18,50
frame=0,2,2006,54,30,54,11,51
frame=0,3,2302,0,29,53,5,49
frame=0,4,3003,0,33,50,6,45
frame=0,5,3604,0,30,44,8,41
frame=0,6,3432,47,28,47,9,40
frame=0,7,2855,0,26,51,12,42
frame=1,0,3501,0,32,45,20,40
frame=1,1,3299,0,26,48,15,45
frame=1,2,2325,53,29,53,11,47
frame=1,3,3007,50,32,50,7,44
frame=1,4,3563,45,41,44,11,39
frame=1,5,3699,120,36,37,12,35
frame=1,6,2672,154,27,38,10,33
frame=1,7,3037,150,26,42,15,35
frame=2,0,2783,153,39,39,21,33
frame=2,1,3531,45,32,45,16,39
frame=2,2,3444,0,28,47,12,41
frame=2,3,3460,47,39,46,14,38
frame=2,4,2868,153,45,37,16,33
frame=2,5,3784,66,40,31,16,30
frame=2,6,2027,162,25,30,9,28
frame=2,7,3780,137,32,31,16,29
frame=3,0,2356,159,40,32,22,26
frame=3,1,2913,151,35,41,16,32
frame=3,2,3613,88,27,44,12,35
frame=3,3,3685,43,42,40,18,31
frame=3,4,2219,159,46,32,18,27
frame=3,5,3831,103,41,28,19,23
frame=3,6,3698,167,25,25,11,21
frame=3,7,1687,165,35,27,17,23
frame=4,0,1575,167,55,25,26,17
frame=4,1,2822,153,46,37,18,23
frame=4,2,3700,0,34,40,17,26
frame=4,3,2396,157,54,35,30,22
frame=4,4,1428,168,58,24,29,17
frame=4,5,3760,106,47,31,26,21
frame=4,6,1932,162,36,30,17,21
frame=4,7,3645,167,53,25,22,19
frame=5,0,3806,28,58,21,28,11
frame=5,1,2311,159,45,32,19,17
frame=5,2,2118,159,36,33,20,19
frame=5,3,3824,75,55,28,29,15
frame=5,4,1371,169,57,23,28,16
frame=5,5,2072,159,46,33,26,21
frame=5,6,3734,0,36,34,15,20
frame=5,7,510,165,54,27,25,18

[melee]
frames=4
duration=120
type=play_once
frame=0,0,871,0,37,66,16,61
frame=0,1,1054,125,47,61,18,58
frame=0,2,1163,59,47,58,16,53
frame=0,3,1169,0,38,58,14,53
frame=0,4,1102,0,30,61,11,56
frame=0,5,1132,0,37,59,14,57
frame=0,6,1020,0,44,63,16,55
frame=0,7,831,70,37,69,10,60
frame=1,0,979,128,27,64,15,59
frame=1,1,983,0,37,64,19,61
frame=1,2,936,0,47,64,17,58
frame=1,3,915,66,40,65,7,59
frame=1,4,1054,63,39,62,12,58
frame=1,5,1603,111,45,55,12,52
frame=1,6,1557,112,46,55,15,47
frame=1,7,1064,0,38,62,19,53
frame=2,0,3098,0,47,49,30,44
frame=2,1,2101,106,40,53,26,49
frame=2,2,1308,0,31,58,11,51
frame=2,3,1575,56,46,55,9,48
frame=2,4,3281,96,54,47,15,43
frame=2,5,3640,87,47,40,14,38
frame=2,6,3604,44,29,44,11,37
frame=2,7,3374,0,39,47,28,39
frame=3,0,3488,93,44,45,26,40
frame=3,1,2731,51,33,51,17,47
frame=3,2,1529,112,28,56,11,49
frame=3,3,2124,53,39,53,10,46
frame=3,4,3633,44,52,43,17,39
frame=3,5,2545,156,42,36,15,32
frame=3,6,3735,120,25,37,9,30
frame=3,7,3613,132,32,41,21,33

[critdie]
frames=8
duration=90
type=play_once
frame=0,0,1499,112,30,56,11,50
frame=0,1,2474,52,34,52,15,49
frame=0,2,2543,0,30,52,11,49
frame=0,3,2359,0,26,53,9,49
frame=0,4,2035,108,23,54,7,49
