
[stance]
frames=4
duration=120
type=back_forth
frame=0,0,1929,46,51,46,22,32
frame=0,1,1390,0,65,49,32,33
frame=0,2,3101,80,56,39,28,30
frame=0,3,1390,49,64,49,32,33
frame=0,4,1965,184,45,46,22,32
frame=0,5,1140,51,65,50,33,34
frame=0,6,2760,164,56,41,28,32
frame=0,7,1293,147,66,49,33,33
frame=1,0,2121,181,50,45,22,31
frame=1,1,1324,0,66,49,33,33
frame=1,2,3104,40,56,39,28,30
frame=1,3,1324,49,66,49,33,33
frame=1,4,1970,138,45,46,22,32
frame=1,5,1326,98,66,49,33,33
frame=1,6,2764,123,56,41,28,32
frame=1,7,1359,147,66,49,33,33
frame=2,0,2295,44,49,44,21,30
frame=2,1,1524,0,66,48,33,32
frame=2,2,3297,0,58,38,29,29
frame=2,3,1547,145,66,48,33,32
frame=2,4,2390,44,45,44,22,30
frame=2,5,1494,97,67,48,34,32
frame=2,6,3179,199,59,39,29,30
frame=2,7,1523,48,67,48,33,32
frame=3,0,2297,133,48,44,21,30
frame=3,1,1726,143,65,47,32,31
frame=3,2,3355,0,56,38,28,29
frame=3,3,1677,96,66,47,33,31
frame=3,4,2543,43,44,43,22,29
frame=3,5,1727,190,65,47,33,31
frame=3,6,3285,194,56,38,28,29
frame=3,7,1649,0,66,47,33,31

[spawn]
frames=6
duration=120
type=play_once
frame=0,0,809,214,9,23,4,18
frame=0,1,843,214,21,22,9,17
frame=0,2,739,217,23,20,10,17
frame=0,3,165,210,20,26,10,20
frame=0,4,864,213,14,25,5,19
frame=0,5,818,214,25,22,12,17
frame=0,6,41,222,24,15,12,14
frame=0,7,762,217,20,20,10,16
frame=1,0,134,210,31,28,18,22
frame=1,1,3906,192,34,32,14,27
frame=1,2,2855,205,40,33,23,28
frame=1,3,3049,160,40,40,18,32
frame=1,4,2671,84,34,42,11,36
frame=1,5,3089,160,39,40,18,34
frame=1,6,1033,208,44,30,15,26
frame=1,7,185,210,40,25,16,19
frame=2,0,3767,208,40,30,31,25
frame=2,1,3723,208,44,30,30,27
frame=2,2,2650,169,41,42,21,38
frame=2,3,2231,90,35,45,7,41
frame=2,4,2668,127,39,42,9,37
frame=2,5,3208,39,47,39,10,26
frame=2,6,3944,128,43,31,15,16
frame=2,7,3940,191,38,29,28,21
frame=3,0,3234,117,42,39,28,27
frame=3,1,3723,176,54,32,34,27
frame=3,2,3730,71,44,35,23,29
frame=3,3,3745,0,41,35,11,29
frame=3,4,4003,0,41,32,13,25
frame=3,5,3605,110,50,36,16,21
frame=3,6,3651,0,39,36,16,22
frame=3,7,2513,173,40,43,29,26
frame=4,0,2537,129,40,43,22,31
frame=4,1,3058,40,46,40,26,31
frame=4,2,3102,0,46,40,23,32
frame=4,3,2568,86,54,42,24,33
frame=4,4,3096,120,39,40,16,30
frame=4,5,2644,0,46,42,18,27
