
[stance]
frames=8
duration=100
type=looped
frame=0,0,18433,0,46,75,12,60
frame=0,1,19194,74,65,74,22,61
frame=0,2,13462,78,80,69,34,61
frame=0,3,19474,0,65,73,30,61
frame=0,4,18235,0,50,75,20,60
frame=0,5,10301,80,65,68,30,59
frame=0,6,5262,86,80,62,34,58
frame=0,7,10366,80,65,68,22,59
frame=1,0,1431,0,52,97,17,79
frame=1,1,2869,0,97,91,42,75
frame=1,2,15689,76,106,72,44,64
frame=1,3,2673,0,98,91,38,75
frame=1,4,1321,0,55,97,21,79
frame=1,5,2475,0,99,91,39,73
frame=1,6,11593,79,106,69,44,64
frame=1,7,2966,0,97,91,42,73
frame=2,0,271,0,54,109,15,96
frame=2,1,325,0,89,108,33,96
frame=2,2,1535,0,99,96,37,87
frame=2,3,112,0,94,109,34,96
frame=2,4,206,0,65,109,23,96
frame=2,5,624,0,94,101,34,90
frame=2,6,8801,0,99,81,37,79
frame=2,7,718,0,89,101,33,90
frame=3,0,59,0,53,113,15,93
frame=3,1,414,0,106,107,45,91
frame=3,2,6047,0,114,84,50,76
frame=3,3,520,0,104,107,40,91
frame=3,4,0,0,59,114,21,93
frame=3,5,807,0,105,100,41,82
frame=3,6,10935,79,114,69,50,66
frame=3,7,1065,0,107,99,46,81
frame=4,0,5118,0,56,87,20,64
frame=4,1,8900,0,97,81,49,65
frame=4,2,15577,76,112,72,51,65
frame=4,3,8997,0,97,81,36,65
frame=4,4,5174,0,52,87,20,64
frame=4,5,5856,0,96,85,36,62
frame=4,6,11049,79,111,69,50,61
frame=4,7,5759,0,97,85,49,62
frame=5,0,17001,76,53,72,20,65
frame=5,1,18184,0,51,75,23,67
frame=5,2,19377,74,40,74,13,67
frame=5,3,18335,0,49,75,19,67
frame=5,4,19803,73,52,72,18,65
frame=5,5,18384,0,49,75,19,64
frame=5,6,19907,72,40,72,13,62
frame=5,7,17022,0,51,76,23,64
frame=6,0,19300,0,55,74,23,64
frame=6,1,18008,0,64,75,30,65
frame=6,2,19324,74,53,74,21,66
frame=6,3,18072,0,58,75,24,65
frame=6,4,19355,0,53,74,20,64
frame=6,5,15351,0,59,77,24,63
frame=6,6,17054,76,53,72,21,61
frame=6,7,13724,0,64,78,30,63
frame=7,0,13838,0,45,78,12,62
frame=7,1,16882,0,71,76,28,63
frame=7,2,12268,78,81,70,35,63
frame=7,3,16953,0,69,76,31,63
frame=7,4,13788,0,50,78,19,62
frame=7,5,18183,75,69,73,31,60
frame=7,6,5559,85,81,63,35,59
frame=7,7,18039,75,72,73,28,60

[run]
frames=8
duration=75
type=looped
frame=0,0,6971,0,78,83,25,61
frame=0,1,17208,75,88,73,35,56
frame=0,2,15901,76,105,72,47,57
frame=0,3,17296,75,87,73,40,56
frame=0,4,7049,0,77,83,37,61
frame=0,5,18781,74,87,74,40,59
frame=0,6,17073,0,105,75,47,65
frame=0,7,18829,0,87,74,35,59
frame=1,0,2187,0,77,92,24,70
frame=1,1,9656,0,97,80,48,66
frame=1,2,18525,0,113,74,50,56
frame=1,3,9753,0,95,80,34,66
frame=1,4,2010,0,79,93,41,70
